Zip Code,Demographic,Percent,Year,BOROUGH
10468,Female,52.8,2017,BRONX
10468,White,15.9,2017,BRONX
10468,Black,23.5,2017,BRONX
10468,Asian,4.2,2017,BRONX
10468,Hispanic,74.3,2017,BRONX
10468,Male,47.1,2018,BRONX
10468,Female,52.9,2018,BRONX
10468,White,14.6,2018,BRONX
10468,Black,23.0,2018,BRONX
10468,Asian,3.5,2018,BRONX
10468,Hispanic,75.8,2018,BRONX
10468,Male,46.9,2019,BRONX
10468,Female,53.1,2019,BRONX
10468,White,17.6,2019,BRONX
10468,Black,27.1,2019,BRONX
10468,Asian,2.9,2019,BRONX
10468,Hispanic,76.8,2019,BRONX
10469,Male,45.8,2017,BRONX
10469,Female,54.2,2017,BRONX
10469,White,20.1,2017,BRONX
10469,Black,56.9,2017,BRONX
10469,Asian,6.7,2017,BRONX
10469,Hispanic,27.7,2017,BRONX
10469,Male,46.5,2018,BRONX
10469,Female,53.5,2018,BRONX
10469,White,20.4,2018,BRONX
10469,Black,56.1,2018,BRONX
10469,Asian,7.0,2018,BRONX
10469,Hispanic,29.0,2018,BRONX
10469,Male,45.7,2019,BRONX
10469,Female,54.3,2019,BRONX
10469,White,19.1,2019,BRONX
10469,Black,59.1,2019,BRONX
10469,Asian,6.8,2019,BRONX
10469,Hispanic,29.0,2019,BRONX
10470,Male,47.9,2017,BRONX
10470,Female,52.1,2017,BRONX
10470,White,48.6,2017,BRONX
10470,Black,36.8,2017,BRONX
10470,Asian,4.9,2017,BRONX
10470,Hispanic,19.9,2017,BRONX
10470,Male,45.8,2018,BRONX
10470,Female,54.2,2018,BRONX
10470,White,45.2,2018,BRONX
10470,Black,40.4,2018,BRONX
10470,Asian,4.8,2018,BRONX
10470,Hispanic,21.1,2018,BRONX
10470,Male,45.9,2019,BRONX
10470,Female,54.1,2019,BRONX
10470,White,44.6,2019,BRONX
10470,Black,44.1,2019,BRONX
10470,Asian,3.9,2019,BRONX
10470,Hispanic,18.8,2019,BRONX
10471,Male,46.4,2017,BRONX
10471,Female,53.6,2017,BRONX
10471,White,71.6,2017,BRONX
10471,Black,11.6,2017,BRONX
10471,Asian,7.9,2017,BRONX
10471,Hispanic,22.0,2017,BRONX
10471,Male,47.4,2018,BRONX
10471,Female,52.6,2018,BRONX
10471,White,71.2,2018,BRONX
10471,Black,13.3,2018,BRONX
10471,Asian,7.2,2018,BRONX
10471,Hispanic,22.8,2018,BRONX
10471,Male,48.1,2019,BRONX
10471,Female,51.9,2019,BRONX
10471,White,71.4,2019,BRONX
10471,Black,13.6,2019,BRONX
10471,Asian,7.2,2019,BRONX
10471,Hispanic,24.2,2019,BRONX
10472,Male,48.8,2017,BRONX
10472,Female,51.2,2017,BRONX
10472,White,20.2,2017,BRONX
10472,Black,31.5,2017,BRONX
10472,Asian,7.2,2017,BRONX
10472,Hispanic,63.4,2017,BRONX
10472,Male,48.6,2018,BRONX
10472,Female,51.4,2018,BRONX
10472,White,17.4,2018,BRONX
10472,Black,29.3,2018,BRONX
10472,Asian,7.8,2018,BRONX
10472,Hispanic,64.5,2018,BRONX
10472,Male,48.6,2019,BRONX
10472,Female,51.4,2019,BRONX
10472,White,14.9,2019,BRONX
10472,Black,29.4,2019,BRONX
10472,Asian,9.3,2019,BRONX
10472,Hispanic,62.7,2019,BRONX
10473,Male,44.8,2017,BRONX
10473,Female,55.2,2017,BRONX
10473,White,40.0,2017,BRONX
10473,Black,42.3,2017,BRONX
10473,Asian,2.4,2017,BRONX
10473,Hispanic,61.1,2017,BRONX
10473,Male,45.2,2018,BRONX
10473,Female,54.8,2018,BRONX
10473,White,39.4,2018,BRONX
10473,Black,43.5,2018,BRONX
10473,Asian,2.3,2018,BRONX
10473,Hispanic,60.8,2018,BRONX
10473,Male,46.2,2019,BRONX
10473,Female,53.8,2019,BRONX
10473,White,38.6,2019,BRONX
10473,Black,42.5,2019,BRONX
10473,Asian,1.9,2019,BRONX
10473,Hispanic,61.3,2019,BRONX
10474,Male,52.3,2017,BRONX
10474,Female,47.7,2017,BRONX
10474,White,9.0,2017,BRONX
10474,Black,37.7,2017,BRONX
10474,Asian,0.1,2017,BRONX
10474,Hispanic,68.3,2017,BRONX
10474,Male,53.0,2018,BRONX
10474,Female,47.0,2018,BRONX
10474,White,11.2,2018,BRONX
10474,Black,42.5,2018,BRONX
10474,Asian,0.2,2018,BRONX
10474,Hispanic,63.4,2018,BRONX
10474,Male,51.0,2019,BRONX
10474,Female,49.0,2019,BRONX
10474,White,11.8,2019,BRONX
10474,Black,45.6,2019,BRONX
10474,Asian,0.4,2019,BRONX
10474,Hispanic,62.3,2019,BRONX
10475,Male,43.2,2017,BRONX
10475,Female,56.8,2017,BRONX
10475,White,18.2,2017,BRONX
10475,Black,63.6,2017,BRONX
10475,Asian,1.7,2017,BRONX
10475,Hispanic,31.9,2017,BRONX
10475,Male,42.5,2018,BRONX
10475,Female,57.5,2018,BRONX
10475,White,20.0,2018,BRONX
10475,Black,64.8,2018,BRONX
10475,Asian,2.9,2018,BRONX
10475,Hispanic,29.0,2018,BRONX
10475,Male,43.5,2019,BRONX
10475,Female,56.5,2019,BRONX
10475,White,18.3,2019,BRONX
10475,Black,68.8,2019,BRONX
10475,Asian,3.2,2019,BRONX
10475,Hispanic,29.0,2019,BRONX
11001,Male,48.6,2017,QUEENS
11001,Female,51.4,2017,QUEENS
11001,White,70.6,2017,QUEENS
11001,Black,6.2,2017,QUEENS
11001,Asian,20.2,2017,QUEENS
11001,Hispanic,11.8,2017,QUEENS
11001,Male,49.1,2018,QUEENS
11001,Female,50.9,2018,QUEENS
11001,White,69.7,2018,QUEENS
11001,Black,5.9,2018,QUEENS
11001,Asian,19.6,2018,QUEENS
11001,Hispanic,12.7,2018,QUEENS
11001,Male,49.5,2019,QUEENS
11001,Female,50.5,2019,QUEENS
11001,White,65.8,2019,QUEENS
11001,Black,6.4,2019,QUEENS
11001,Asian,22.7,2019,QUEENS
11001,Hispanic,12.5,2019,QUEENS
11004,Male,46.9,2017,QUEENS
11004,Female,53.1,2017,QUEENS
11004,White,46.3,2017,QUEENS
11004,Black,8.8,2017,QUEENS
11004,Asian,42.1,2017,QUEENS
11004,Hispanic,14.2,2017,QUEENS
11004,Male,46.9,2018,QUEENS
11004,Female,53.1,2018,QUEENS
11004,White,45.1,2018,QUEENS
11004,Black,7.9,2018,QUEENS
11004,Asian,46.3,2018,QUEENS
11004,Hispanic,12.6,2018,QUEENS
11004,Male,48.3,2019,QUEENS
11004,Female,51.7,2019,QUEENS
11004,White,44.1,2019,QUEENS
11004,Black,7.3,2019,QUEENS
11004,Asian,46.5,2019,QUEENS
11004,Hispanic,11.8,2019,QUEENS
11040,Male,47.5,2017,QUEENS
11040,Female,52.5,2017,QUEENS
11040,White,51.7,2017,QUEENS
11040,Black,1.9,2017,QUEENS
11040,Asian,40.2,2017,QUEENS
11040,Hispanic,11.9,2017,QUEENS
11040,Male,46.8,2018,QUEENS
11040,Female,53.2,2018,QUEENS
11040,White,50.5,2018,QUEENS
11040,Black,2.0,2018,QUEENS
11040,Asian,39.6,2018,QUEENS
11040,Hispanic,13.4,2018,QUEENS
11040,Male,47.2,2019,QUEENS
11040,Female,52.8,2019,QUEENS
11040,White,50.9,2019,QUEENS
11040,Black,1.7,2019,QUEENS
11040,Asian,39.7,2019,QUEENS
11040,Hispanic,14.1,2019,QUEENS
11101,Male,51.1,2017,QUEENS
11101,Female,48.9,2017,QUEENS
11101,White,50.0,2017,QUEENS
11101,Black,18.9,2017,QUEENS
11101,Asian,22.7,2017,QUEENS
11101,Hispanic,27.5,2017,QUEENS
11101,Male,50.9,2018,QUEENS
11101,Female,49.1,2018,QUEENS
11101,White,47.4,2018,QUEENS
11101,Black,18.0,2018,QUEENS
11101,Asian,25.4,2018,QUEENS
11101,Hispanic,26.3,2018,QUEENS
11101,Male,49.9,2019,QUEENS
11101,Female,50.1,2019,QUEENS
11101,White,46.3,2019,QUEENS
11101,Black,16.9,2019,QUEENS
11101,Asian,27.2,2019,QUEENS
11101,Hispanic,25.2,2019,QUEENS
11102,Male,49.3,2017,QUEENS
11102,Female,50.7,2017,QUEENS
11102,White,58.9,2017,QUEENS
11102,Black,11.8,2017,QUEENS
11102,Asian,17.2,2017,QUEENS
11102,Hispanic,30.3,2017,QUEENS
11102,Male,49.9,2018,QUEENS
11102,Female,50.1,2018,QUEENS
11102,White,61.6,2018,QUEENS
11102,Black,11.0,2018,QUEENS
11102,Asian,16.1,2018,QUEENS
11102,Hispanic,30.8,2018,QUEENS
11102,Male,49.4,2019,QUEENS
11102,Female,50.6,2019,QUEENS
11102,White,63.3,2019,QUEENS
11102,Black,10.6,2019,QUEENS
11102,Asian,17.7,2019,QUEENS
11102,Hispanic,27.3,2019,QUEENS
11103,Male,50.1,2017,QUEENS
11103,Female,49.9,2017,QUEENS
11103,White,72.9,2017,QUEENS
11103,Black,3.6,2017,QUEENS
11103,Asian,17.0,2017,QUEENS
11103,Hispanic,23.5,2017,QUEENS
11103,Male,48.7,2018,QUEENS
11103,Female,51.3,2018,QUEENS
11103,White,73.7,2018,QUEENS
11103,Black,3.6,2018,QUEENS
11103,Asian,16.5,2018,QUEENS
11103,Hispanic,22.7,2018,QUEENS
11103,Male,49.0,2019,QUEENS
11103,Female,51.0,2019,QUEENS
11103,White,73.2,2019,QUEENS
11103,Black,3.8,2019,QUEENS
11103,Asian,15.2,2019,QUEENS
11103,Hispanic,24.1,2019,QUEENS
11104,Male,49.4,2017,QUEENS
11104,Female,50.6,2017,QUEENS
11104,White,71.2,2017,QUEENS
11104,Black,2.1,2017,QUEENS
11104,Asian,22.2,2017,QUEENS
11104,Hispanic,30.8,2017,QUEENS
11104,Male,49.6,2018,QUEENS
11104,Female,50.4,2018,QUEENS
11104,White,69.1,2018,QUEENS
11104,Black,2.6,2018,QUEENS
11104,Asian,23.3,2018,QUEENS
11104,Hispanic,31.4,2018,QUEENS
11104,Male,49.2,2019,QUEENS
11104,Female,50.8,2019,QUEENS
11104,White,66.2,2019,QUEENS
11104,Black,3.3,2019,QUEENS
11104,Asian,25.6,2019,QUEENS
11104,Hispanic,28.7,2019,QUEENS
11105,Male,50.3,2017,QUEENS
11105,Female,49.7,2017,QUEENS
11105,White,76.6,2017,QUEENS
11105,Black,3.6,2017,QUEENS
11105,Asian,14.6,2017,QUEENS
11105,Hispanic,21.4,2017,QUEENS
11105,Male,50.3,2018,QUEENS
11105,Female,49.7,2018,QUEENS
11105,White,77.3,2018,QUEENS
11105,Black,3.5,2018,QUEENS
11105,Asian,13.7,2018,QUEENS
11105,Hispanic,22.0,2018,QUEENS
11105,Male,51.1,2019,QUEENS
11105,Female,48.9,2019,QUEENS
11105,White,80.0,2019,QUEENS
11105,Black,3.5,2019,QUEENS
11105,Asian,12.8,2019,QUEENS
11105,Hispanic,20.7,2019,QUEENS
11106,Male,49.4,2017,QUEENS
11106,Female,50.6,2017,QUEENS
11106,White,58.0,2017,QUEENS
11106,Black,8.7,2017,QUEENS
11106,Asian,22.4,2017,QUEENS
11106,Hispanic,29.3,2017,QUEENS
11106,Male,49.0,2018,QUEENS
11106,Female,51.0,2018,QUEENS
11106,White,58.3,2018,QUEENS
11106,Black,8.9,2018,QUEENS
11106,Asian,22.2,2018,QUEENS
11106,Hispanic,28.3,2018,QUEENS
11106,Male,48.0,2019,QUEENS
11106,Female,52.0,2019,QUEENS
11106,White,57.6,2019,QUEENS
11106,Black,9.0,2019,QUEENS
11106,Asian,22.4,2019,QUEENS
11106,Hispanic,26.5,2019,QUEENS
11109,Male,50.1,2017,QUEENS
11109,Female,49.9,2017,QUEENS
11109,White,69.8,2017,QUEENS
11109,Black,4.6,2017,QUEENS
11109,Asian,28.4,2017,QUEENS
11109,Hispanic,6.6,2017,QUEENS
11109,Male,48.4,2018,QUEENS
11109,Female,51.6,2018,QUEENS
11109,White,69.5,2018,QUEENS
11109,Black,4.8,2018,QUEENS
11109,Asian,27.1,2018,QUEENS
11109,Hispanic,5.6,2018,QUEENS
11109,Male,49.7,2019,QUEENS
11109,Female,50.3,2019,QUEENS
11109,White,68.2,2019,QUEENS
11109,Black,0.9,2019,QUEENS
11109,Asian,33.2,2019,QUEENS
11109,Hispanic,6.4,2019,QUEENS
11201,Male,48.5,2017,BROOKLYN
11201,Female,51.5,2017,BROOKLYN
11201,White,68.6,2017,BROOKLYN
11201,Black,15.4,2017,BROOKLYN
11201,Asian,14.7,2017,BROOKLYN
11201,Hispanic,12.3,2017,BROOKLYN
11201,Male,47.8,2018,BROOKLYN
11201,Female,52.2,2018,BROOKLYN
11201,White,68.7,2018,BROOKLYN
11201,Black,16.0,2018,BROOKLYN
11201,Asian,14.9,2018,BROOKLYN
11201,Hispanic,11.6,2018,BROOKLYN
11201,Male,47.5,2019,BROOKLYN
11201,Female,52.5,2019,BROOKLYN
11201,White,68.7,2019,BROOKLYN
11201,Black,15.8,2019,BROOKLYN
11201,Asian,15.4,2019,BROOKLYN
11201,Hispanic,11.5,2019,BROOKLYN
11203,Male,43.5,2017,BROOKLYN
11203,Female,56.5,2017,BROOKLYN
11203,White,5.0,2017,BROOKLYN
11203,Black,90.4,2017,BROOKLYN
11203,Asian,2.3,2017,BROOKLYN
11203,Hispanic,6.2,2017,BROOKLYN
11203,Male,44.1,2018,BROOKLYN
11203,Female,55.9,2018,BROOKLYN
11203,White,5.2,2018,BROOKLYN
11203,Black,90.1,2018,BROOKLYN
11203,Asian,2.4,2018,BROOKLYN
11203,Hispanic,6.4,2018,BROOKLYN
11203,Male,44.4,2019,BROOKLYN
11203,Female,55.6,2019,BROOKLYN
11203,White,5.2,2019,BROOKLYN
11203,Black,90.0,2019,BROOKLYN
11203,Asian,2.4,2019,BROOKLYN
11203,Hispanic,6.4,2019,BROOKLYN
11204,Male,49.9,2017,BROOKLYN
11204,Female,50.1,2017,BROOKLYN
11204,White,59.8,2017,BROOKLYN
11204,Black,1.4,2017,BROOKLYN
11204,Asian,32.7,2017,BROOKLYN
11204,Hispanic,10.4,2017,BROOKLYN
11204,Male,50.0,2018,BROOKLYN
11204,Female,50.0,2018,BROOKLYN
11204,White,59.4,2018,BROOKLYN
11204,Black,1.5,2018,BROOKLYN
11204,Asian,33.2,2018,BROOKLYN
11204,Hispanic,10.9,2018,BROOKLYN
11204,Male,50.4,2019,BROOKLYN
11204,Female,49.6,2019,BROOKLYN
11204,White,58.6,2019,BROOKLYN
11204,Black,1.5,2019,BROOKLYN
11204,Asian,34.5,2019,BROOKLYN
11204,Hispanic,11.2,2019,BROOKLYN
11205,Male,46.1,2017,BROOKLYN
11205,Female,53.9,2017,BROOKLYN
11205,White,49.1,2017,BROOKLYN
11205,Black,35.0,2017,BROOKLYN
11205,Asian,8.9,2017,BROOKLYN
11205,Hispanic,18.5,2017,BROOKLYN
11205,Male,46.3,2018,BROOKLYN
11205,Female,53.7,2018,BROOKLYN
11205,White,51.8,2018,BROOKLYN
11205,Black,34.1,2018,BROOKLYN
11205,Asian,8.3,2018,BROOKLYN
11205,Hispanic,17.7,2018,BROOKLYN
11205,Male,46.0,2019,BROOKLYN
11205,Female,54.0,2019,BROOKLYN
11205,White,54.4,2019,BROOKLYN
11205,Black,33.3,2019,BROOKLYN
11205,Asian,7.9,2019,BROOKLYN
11205,Hispanic,17.4,2019,BROOKLYN
11206,Male,48.9,2017,BROOKLYN
11206,Female,51.1,2017,BROOKLYN
11206,White,49.1,2017,BROOKLYN
11206,Black,29.0,2017,BROOKLYN
11206,Asian,7.5,2017,BROOKLYN
11206,Hispanic,38.6,2017,BROOKLYN
11206,Male,48.5,2018,BROOKLYN
11206,Female,51.5,2018,BROOKLYN
11206,White,50.0,2018,BROOKLYN
11206,Black,28.7,2018,BROOKLYN
11206,Asian,7.7,2018,BROOKLYN
11206,Hispanic,37.1,2018,BROOKLYN
11206,Male,48.6,2019,BROOKLYN
11206,Female,51.4,2019,BROOKLYN
11206,White,49.4,2019,BROOKLYN
11206,Black,26.9,2019,BROOKLYN
11206,Asian,7.6,2019,BROOKLYN
11206,Hispanic,37.6,2019,BROOKLYN
11207,Male,44.6,2017,BROOKLYN
11207,Female,55.4,2017,BROOKLYN
11207,White,15.0,2017,BROOKLYN
11207,Black,67.2,2017,BROOKLYN
11207,Asian,2.2,2017,BROOKLYN
11207,Hispanic,32.4,2017,BROOKLYN
11207,Male,44.8,2018,BROOKLYN
11207,Female,55.2,2018,BROOKLYN
11207,White,15.9,2018,BROOKLYN
11207,Black,65.9,2018,BROOKLYN
11207,Asian,2.0,2018,BROOKLYN
11207,Hispanic,33.3,2018,BROOKLYN
11207,Male,44.4,2019,BROOKLYN
11207,Female,55.6,2019,BROOKLYN
11207,White,16.5,2019,BROOKLYN
11207,Black,66.9,2019,BROOKLYN
11207,Asian,2.2,2019,BROOKLYN
11207,Hispanic,31.6,2019,BROOKLYN
11208,Male,47.4,2017,BROOKLYN
11208,Female,52.6,2017,BROOKLYN
11208,White,25.3,2017,BROOKLYN
11208,Black,55.7,2017,BROOKLYN
11208,Asian,6.7,2017,BROOKLYN
11208,Hispanic,40.3,2017,BROOKLYN
11208,Male,46.5,2018,BROOKLYN
11208,Female,53.5,2018,BROOKLYN
11208,White,26.8,2018,BROOKLYN
11208,Black,55.6,2018,BROOKLYN
11208,Asian,6.2,2018,BROOKLYN
11208,Hispanic,41.3,2018,BROOKLYN
11208,Male,46.8,2019,BROOKLYN
11208,Female,53.2,2019,BROOKLYN
11208,White,28.4,2019,BROOKLYN
11208,Black,54.9,2019,BROOKLYN
11208,Asian,6.7,2019,BROOKLYN
11208,Hispanic,40.6,2019,BROOKLYN
11209,Male,47.4,2017,BROOKLYN
11209,Female,52.6,2017,BROOKLYN
11209,White,77.8,2017,BROOKLYN
11209,Black,3.6,2017,BROOKLYN
11209,Asian,14.7,2017,BROOKLYN
11209,Hispanic,16.3,2017,BROOKLYN
11209,Male,47.9,2018,BROOKLYN
11209,Female,52.1,2018,BROOKLYN
11209,White,76.9,2018,BROOKLYN
11209,Black,4.3,2018,BROOKLYN
11209,Asian,15.0,2018,BROOKLYN
11209,Hispanic,16.9,2018,BROOKLYN
11209,Male,47.8,2019,BROOKLYN
11209,Female,52.2,2019,BROOKLYN
11209,White,76.7,2019,BROOKLYN
11209,Black,4.6,2019,BROOKLYN
11209,Asian,14.6,2019,BROOKLYN
11209,Hispanic,17.1,2019,BROOKLYN
11210,Male,45.1,2017,BROOKLYN
11210,Female,54.9,2017,BROOKLYN
11210,White,31.3,2017,BROOKLYN
11210,Black,60.4,2017,BROOKLYN
11210,Asian,5.2,2017,BROOKLYN
11210,Hispanic,7.8,2017,BROOKLYN
11210,Male,45.6,2018,BROOKLYN
11210,Female,54.4,2018,BROOKLYN
11210,White,32.2,2018,BROOKLYN
11210,Black,59.9,2018,BROOKLYN
11210,Asian,5.1,2018,BROOKLYN
11210,Hispanic,7.0,2018,BROOKLYN
11210,Male,45.6,2019,BROOKLYN
11210,Female,54.4,2019,BROOKLYN
11210,White,32.7,2019,BROOKLYN
11210,Black,59.9,2019,BROOKLYN
11210,Asian,5.0,2019,BROOKLYN
11210,Hispanic,6.6,2019,BROOKLYN
11211,Male,49.5,2017,BROOKLYN
11211,Female,50.5,2017,BROOKLYN
11211,White,77.5,2017,BROOKLYN
11211,Black,7.6,2017,BROOKLYN
11211,Asian,6.8,2017,BROOKLYN
11211,Hispanic,24.4,2017,BROOKLYN
11211,Male,49.8,2018,BROOKLYN
11211,Female,50.2,2018,BROOKLYN
11211,White,77.2,2018,BROOKLYN
11211,Black,7.9,2018,BROOKLYN
11211,Asian,6.8,2018,BROOKLYN
11211,Hispanic,24.3,2018,BROOKLYN
11211,Male,50.2,2019,BROOKLYN
11211,Female,49.8,2019,BROOKLYN
11211,White,77.6,2019,BROOKLYN
11211,Black,8.0,2019,BROOKLYN
11211,Asian,6.8,2019,BROOKLYN
11211,Hispanic,24.1,2019,BROOKLYN
11212,Male,42.8,2017,BROOKLYN
11212,Female,57.2,2017,BROOKLYN
11212,White,7.7,2017,BROOKLYN
11212,Black,84.4,2017,BROOKLYN
11212,Asian,1.7,2017,BROOKLYN
11212,Hispanic,17.8,2017,BROOKLYN
11212,Male,42.4,2018,BROOKLYN
11212,Female,57.6,2018,BROOKLYN
11212,White,8.5,2018,BROOKLYN
11212,Black,83.2,2018,BROOKLYN
11212,Asian,1.8,2018,BROOKLYN
11212,Hispanic,18.6,2018,BROOKLYN
11212,Male,41.6,2019,BROOKLYN
11212,Female,58.4,2019,BROOKLYN
11212,White,10.6,2019,BROOKLYN
11212,Black,82.4,2019,BROOKLYN
11212,Asian,1.5,2019,BROOKLYN
11212,Hispanic,19.2,2019,BROOKLYN
11213,Male,45.6,2017,BROOKLYN
11213,Female,54.4,2017,BROOKLYN
11213,White,23.9,2017,BROOKLYN
11213,Black,68.7,2017,BROOKLYN
11213,Asian,3.4,2017,BROOKLYN
11213,Hispanic,11.4,2017,BROOKLYN
11213,Male,45.9,2018,BROOKLYN
11213,Female,54.1,2018,BROOKLYN
11213,White,24.6,2018,BROOKLYN
11213,Black,69.4,2018,BROOKLYN
11213,Asian,2.8,2018,BROOKLYN
11213,Hispanic,10.6,2018,BROOKLYN
11213,Male,45.5,2019,BROOKLYN
11213,Female,54.5,2019,BROOKLYN
11213,White,26.8,2019,BROOKLYN
11213,Black,67.3,2019,BROOKLYN
11213,Asian,3.1,2019,BROOKLYN
11213,Hispanic,11.9,2019,BROOKLYN
11214,Male,48.9,2017,BROOKLYN
11214,Female,51.1,2017,BROOKLYN
11214,White,53.1,2017,BROOKLYN
11214,Black,1.7,2017,BROOKLYN
11214,Asian,38.4,2017,BROOKLYN
11214,Hispanic,14.2,2017,BROOKLYN
11214,Male,49.0,2018,BROOKLYN
11214,Female,51.0,2018,BROOKLYN
11214,White,51.5,2018,BROOKLYN
11214,Black,1.8,2018,BROOKLYN
11214,Asian,39.5,2018,BROOKLYN
11214,Hispanic,16.4,2018,BROOKLYN
11214,Male,49.5,2019,BROOKLYN
11214,Female,50.5,2019,BROOKLYN
11214,White,50.6,2019,BROOKLYN
11214,Black,2.5,2019,BROOKLYN
11214,Asian,39.2,2019,BROOKLYN
11214,Hispanic,17.9,2019,BROOKLYN
11215,Male,48.2,2017,BROOKLYN
11215,Female,51.8,2017,BROOKLYN
11215,White,81.4,2017,BROOKLYN
11215,Black,6.5,2017,BROOKLYN
11215,Asian,11.1,2017,BROOKLYN
11215,Hispanic,17.1,2017,BROOKLYN
11215,Male,47.9,2018,BROOKLYN
11215,Female,52.1,2018,BROOKLYN
11215,White,81.4,2018,BROOKLYN
11215,Black,6.8,2018,BROOKLYN
11215,Asian,11.1,2018,BROOKLYN
11215,Hispanic,16.3,2018,BROOKLYN
11215,Male,48.0,2019,BROOKLYN
11215,Female,52.0,2019,BROOKLYN
11215,White,82.2,2019,BROOKLYN
11215,Black,6.4,2019,BROOKLYN
11215,Asian,11.5,2019,BROOKLYN
11215,Hispanic,15.0,2019,BROOKLYN
11216,Male,47.6,2017,BROOKLYN
11216,Female,52.4,2017,BROOKLYN
11216,White,29.4,2017,BROOKLYN
11216,Black,62.6,2017,BROOKLYN
11216,Asian,6.1,2017,BROOKLYN
11216,Hispanic,10.8,2017,BROOKLYN
11216,Male,46.9,2018,BROOKLYN
11216,Female,53.1,2018,BROOKLYN
11216,White,32.5,2018,BROOKLYN
11216,Black,59.4,2018,BROOKLYN
11216,Asian,6.6,2018,BROOKLYN
11216,Hispanic,10.8,2018,BROOKLYN
11216,Male,46.4,2019,BROOKLYN
11216,Female,53.6,2019,BROOKLYN
11216,White,35.2,2019,BROOKLYN
11216,Black,56.8,2019,BROOKLYN
11216,Asian,6.8,2019,BROOKLYN
11216,Hispanic,11.2,2019,BROOKLYN
11217,Male,46.8,2017,BROOKLYN
11217,Female,53.2,2017,BROOKLYN
11217,White,62.0,2017,BROOKLYN
11217,Black,21.2,2017,BROOKLYN
11217,Asian,9.3,2017,BROOKLYN
11217,Hispanic,18.3,2017,BROOKLYN
11217,Male,47.0,2018,BROOKLYN
11217,Female,53.0,2018,BROOKLYN
11217,White,62.0,2018,BROOKLYN
11217,Black,21.5,2018,BROOKLYN
11217,Asian,9.7,2018,BROOKLYN
11217,Hispanic,18.5,2018,BROOKLYN
11217,Male,47.6,2019,BROOKLYN
11217,Female,52.4,2019,BROOKLYN
11217,White,62.3,2019,BROOKLYN
11217,Black,22.3,2019,BROOKLYN
11217,Asian,10.9,2019,BROOKLYN
11217,Hispanic,16.8,2019,BROOKLYN
11218,Male,50.0,2017,BROOKLYN
11218,Female,50.0,2017,BROOKLYN
11218,White,60.2,2017,BROOKLYN
11218,Black,9.7,2017,BROOKLYN
11218,Asian,21.9,2017,BROOKLYN
11218,Hispanic,18.5,2017,BROOKLYN
11218,Male,50.4,2018,BROOKLYN
11218,Female,49.6,2018,BROOKLYN
11218,White,62.8,2018,BROOKLYN
11218,Black,9.6,2018,BROOKLYN
11218,Asian,20.8,2018,BROOKLYN
11218,Hispanic,17.6,2018,BROOKLYN
11218,Male,50.0,2019,BROOKLYN
11218,Female,50.0,2019,BROOKLYN
11218,White,64.2,2019,BROOKLYN
11218,Black,9.9,2019,BROOKLYN
11218,Asian,21.2,2019,BROOKLYN
11218,Hispanic,17.2,2019,BROOKLYN
11219,Male,50.2,2017,BROOKLYN
11219,Female,49.8,2017,BROOKLYN
11219,White,67.3,2017,BROOKLYN
11219,Black,1.6,2017,BROOKLYN
11219,Asian,24.9,2017,BROOKLYN
11219,Hispanic,12.5,2017,BROOKLYN
11219,Male,50.0,2018,BROOKLYN
11219,Female,50.0,2018,BROOKLYN
11219,White,67.9,2018,BROOKLYN
11219,Black,1.4,2018,BROOKLYN
11219,Asian,24.8,2018,BROOKLYN
11219,Hispanic,12.1,2018,BROOKLYN
11219,Male,49.9,2019,BROOKLYN
11219,Female,50.1,2019,BROOKLYN
11219,White,67.4,2019,BROOKLYN
11219,Black,1.5,2019,BROOKLYN
11219,Asian,24.2,2019,BROOKLYN
11219,Hispanic,13.2,2019,BROOKLYN
11220,Male,50.8,2017,BROOKLYN
11220,Female,49.2,2017,BROOKLYN
11220,White,30.0,2017,BROOKLYN
11220,Black,3.3,2017,BROOKLYN
11220,Asian,42.3,2017,BROOKLYN
11220,Hispanic,41.8,2017,BROOKLYN
11220,Male,50.5,2018,BROOKLYN
11220,Female,49.5,2018,BROOKLYN
11220,White,32.4,2018,BROOKLYN
11220,Black,3.5,2018,BROOKLYN
11220,Asian,42.1,2018,BROOKLYN
11220,Hispanic,41.7,2018,BROOKLYN
11220,Male,50.4,2019,BROOKLYN
11220,Female,49.6,2019,BROOKLYN
11220,White,33.4,2019,BROOKLYN
11220,Black,4.0,2019,BROOKLYN
11220,Asian,42.3,2019,BROOKLYN
11220,Hispanic,41.3,2019,BROOKLYN
11221,Male,48.0,2017,BROOKLYN
11221,Female,52.0,2017,BROOKLYN
11221,White,30.0,2017,BROOKLYN
11221,Black,53.3,2017,BROOKLYN
11221,Asian,4.5,2017,BROOKLYN
11221,Hispanic,36.6,2017,BROOKLYN
11221,Male,47.9,2018,BROOKLYN
11221,Female,52.1,2018,BROOKLYN
11221,White,30.5,2018,BROOKLYN
11221,Black,51.3,2018,BROOKLYN
11221,Asian,4.3,2018,BROOKLYN
11221,Hispanic,34.3,2018,BROOKLYN
11221,Male,48.0,2019,BROOKLYN
11221,Female,52.0,2019,BROOKLYN
11221,White,30.3,2019,BROOKLYN
11221,Black,49.1,2019,BROOKLYN
11221,Asian,4.5,2019,BROOKLYN
11221,Hispanic,33.9,2019,BROOKLYN
11222,Male,48.1,2017,BROOKLYN
11222,Female,51.9,2017,BROOKLYN
11222,White,85.4,2017,BROOKLYN
