BOROUGH,Zip Code,MonthYear,Evictions
BROOKLYN,11225,2017-02,18
BROOKLYN,11225,2017-03,23
BROOKLYN,11225,2017-04,21
BROOKLYN,11225,2017-05,17
BROOKLYN,11225,2017-06,22
BROOKLYN,11225,2017-07,22
BROOKLYN,11225,2017-08,16
BROOKLYN,11225,2017-09,21
BROOKLYN,11225,2017-10,11
BROOKLYN,11225,2017-11,14
BROOKLYN,11225,2017-12,14
BROOKLYN,11225,2018-01,22
BROOKLYN,11225,2018-02,9
BROOKLYN,11225,2018-03,29
BROOKLYN,11225,2018-04,17
BROOKLYN,11225,2018-05,17
BROOKLYN,11225,2018-06,13
BROOKLYN,11225,2018-07,17
BROOKLYN,11225,2018-08,9
BROOKLYN,11225,2018-09,11
BROOKLYN,11225,2018-10,7
BROOKLYN,11225,2018-11,16
BROOKLYN,11225,2018-12,18
BROOKLYN,11225,2019-01,20
BROOKLYN,11225,2019-02,18
BROOKLYN,11225,2019-03,14
BROOKLYN,11225,2019-04,13
BROOKLYN,11225,2019-05,15
BROOKLYN,11225,2019-06,9
BROOKLYN,11225,2019-07,11
BROOKLYN,11225,2019-08,20
BROOKLYN,11225,2019-09,9
BROOKLYN,11225,2019-10,12
BROOKLYN,11225,2019-11,8
BROOKLYN,11225,2019-12,3
BROOKLYN,11226,2017-01,75
BROOKLYN,11226,2017-02,37
BROOKLYN,11226,2017-03,44
BROOKLYN,11226,2017-04,39
BROOKLYN,11226,2017-05,33
BROOKLYN,11226,2017-06,44
BROOKLYN,11226,2017-07,42
BROOKLYN,11226,2017-08,49
BROOKLYN,11226,2017-09,32
BROOKLYN,11226,2017-10,29
BROOKLYN,11226,2017-11,37
BROOKLYN,11226,2017-12,26
BROOKLYN,11226,2018-01,39
BROOKLYN,11226,2018-02,31
BROOKLYN,11226,2018-03,38
BROOKLYN,11226,2018-04,40
BROOKLYN,11226,2018-05,36
BROOKLYN,11226,2018-06,36
BROOKLYN,11226,2018-07,28
BROOKLYN,11226,2018-08,28
BROOKLYN,11226,2018-09,36
BROOKLYN,11226,2018-10,27
BROOKLYN,11226,2018-11,40
BROOKLYN,11226,2018-12,21
BROOKLYN,11226,2019-01,22
BROOKLYN,11226,2019-02,33
BROOKLYN,11226,2019-03,31
BROOKLYN,11226,2019-04,19
BROOKLYN,11226,2019-05,24
BROOKLYN,11226,2019-06,27
BROOKLYN,11226,2019-07,32
BROOKLYN,11226,2019-08,24
BROOKLYN,11226,2019-09,22
BROOKLYN,11226,2019-10,23
BROOKLYN,11226,2019-11,21
BROOKLYN,11226,2019-12,19
BROOKLYN,11228,2017-01,3
BROOKLYN,11228,2017-02,2
BROOKLYN,11228,2017-03,4
BROOKLYN,11228,2017-04,5
BROOKLYN,11228,2017-05,5
BROOKLYN,11228,2017-06,2
BROOKLYN,11228,2017-07,3
BROOKLYN,11228,2017-08,2
BROOKLYN,11228,2017-09,2
BROOKLYN,11228,2017-10,2
BROOKLYN,11228,2017-11,2
BROOKLYN,11228,2017-12,1
BROOKLYN,11228,2018-01,2
BROOKLYN,11228,2018-04,1
BROOKLYN,11228,2018-05,7
BROOKLYN,11228,2018-07,4
BROOKLYN,11228,2018-08,5
BROOKLYN,11228,2018-09,1
BROOKLYN,11228,2018-10,3
BROOKLYN,11228,2018-11,1
BROOKLYN,11228,2018-12,1
BROOKLYN,11228,2019-01,3
BROOKLYN,11228,2019-03,2
BROOKLYN,11228,2019-04,1
BROOKLYN,11228,2019-06,3
BROOKLYN,11228,2019-07,2
BROOKLYN,11228,2019-08,2
BROOKLYN,11228,2019-09,1
BROOKLYN,11228,2019-10,3
BROOKLYN,11228,2019-11,3
BROOKLYN,11229,2017-01,3
BROOKLYN,11229,2017-02,8
BROOKLYN,11229,2017-03,7
BROOKLYN,11229,2017-04,12
BROOKLYN,11229,2017-05,11
BROOKLYN,11229,2017-06,10
BROOKLYN,11229,2017-07,6
BROOKLYN,11229,2017-08,9
BROOKLYN,11229,2017-09,6
BROOKLYN,11229,2017-10,6
BROOKLYN,11229,2017-11,5
BROOKLYN,11229,2017-12,7
BROOKLYN,11229,2018-01,9
BROOKLYN,11229,2018-02,4
BROOKLYN,11229,2018-03,8
BROOKLYN,11229,2018-04,13
BROOKLYN,11229,2018-05,10
BROOKLYN,11229,2018-06,14
BROOKLYN,11229,2018-07,18
BROOKLYN,11229,2018-08,8
BROOKLYN,11229,2018-09,9
BROOKLYN,11229,2018-10,9
BROOKLYN,11229,2018-11,7
BROOKLYN,11229,2018-12,5
BROOKLYN,11229,2019-01,8
BROOKLYN,11229,2019-02,4
BROOKLYN,11229,2019-03,7
BROOKLYN,11229,2019-04,3
BROOKLYN,11229,2019-05,5
BROOKLYN,11229,2019-06,10
BROOKLYN,11229,2019-07,6
BROOKLYN,11229,2019-08,8
BROOKLYN,11229,2019-09,10
BROOKLYN,11229,2019-10,9
BROOKLYN,11229,2019-11,3
BROOKLYN,11229,2019-12,4
BROOKLYN,11230,2017-01,14
BROOKLYN,11230,2017-02,15
BROOKLYN,11230,2017-03,10
BROOKLYN,11230,2017-04,15
BROOKLYN,11230,2017-05,9
BROOKLYN,11230,2017-06,5
BROOKLYN,11230,2017-07,8
BROOKLYN,11230,2017-08,13
BROOKLYN,11230,2017-09,7
BROOKLYN,11230,2017-10,14
BROOKLYN,11230,2017-11,10
BROOKLYN,11230,2017-12,3
BROOKLYN,11230,2018-01,10
BROOKLYN,11230,2018-02,8
BROOKLYN,11230,2018-03,10
BROOKLYN,11230,2018-04,11
BROOKLYN,11230,2018-05,16
BROOKLYN,11230,2018-06,14
BROOKLYN,11230,2018-07,11
BROOKLYN,11230,2018-08,13
BROOKLYN,11230,2018-09,10
BROOKLYN,11230,2018-10,17
BROOKLYN,11230,2018-11,6
BROOKLYN,11230,2018-12,8
BROOKLYN,11230,2019-01,11
BROOKLYN,11230,2019-02,9
BROOKLYN,11230,2019-03,12
BROOKLYN,11230,2019-04,7
BROOKLYN,11230,2019-05,12
BROOKLYN,11230,2019-06,10
BROOKLYN,11230,2019-07,5
BROOKLYN,11230,2019-08,7
BROOKLYN,11230,2019-09,4
BROOKLYN,11230,2019-10,8
BROOKLYN,11230,2019-11,10
BROOKLYN,11230,2019-12,6
BROOKLYN,11231,2017-01,2
BROOKLYN,11231,2017-03,2
BROOKLYN,11231,2017-04,4
BROOKLYN,11231,2017-05,2
BROOKLYN,11231,2017-06,4
BROOKLYN,11231,2017-07,3
BROOKLYN,11231,2017-08,2
BROOKLYN,11231,2017-10,3
BROOKLYN,11231,2017-11,4
BROOKLYN,11231,2017-12,3
BROOKLYN,11231,2018-01,2
BROOKLYN,11231,2018-02,2
BROOKLYN,11231,2018-03,5
BROOKLYN,11231,2018-04,4
BROOKLYN,11231,2018-05,1
BROOKLYN,11231,2018-06,4
BROOKLYN,11231,2018-07,2
BROOKLYN,11231,2018-08,2
BROOKLYN,11231,2018-09,1
BROOKLYN,11231,2018-10,4
BROOKLYN,11231,2018-11,1
BROOKLYN,11231,2018-12,2
BROOKLYN,11231,2019-01,2
BROOKLYN,11231,2019-03,2
BROOKLYN,11231,2019-04,2
BROOKLYN,11231,2019-05,1
BROOKLYN,11231,2019-06,2
BROOKLYN,11231,2019-07,4
BROOKLYN,11231,2019-08,2
BROOKLYN,11231,2019-09,1
BROOKLYN,11231,2019-10,3
BROOKLYN,11231,2019-11,1
BROOKLYN,11231,2019-12,3
BROOKLYN,11232,2017-01,2
BROOKLYN,11232,2017-02,3
BROOKLYN,11232,2017-03,2
BROOKLYN,11232,2017-04,4
BROOKLYN,11232,2017-05,2
BROOKLYN,11232,2017-06,6
BROOKLYN,11232,2017-07,3
BROOKLYN,11232,2017-08,5
BROOKLYN,11232,2017-09,1
BROOKLYN,11232,2017-10,1
BROOKLYN,11232,2017-12,2
BROOKLYN,11232,2018-01,4
BROOKLYN,11232,2018-02,3
BROOKLYN,11232,2018-03,5
BROOKLYN,11232,2018-04,1
BROOKLYN,11232,2018-05,2
BROOKLYN,11232,2018-06,2
BROOKLYN,11232,2018-08,1
BROOKLYN,11232,2018-09,2
BROOKLYN,11232,2018-10,2
BROOKLYN,11232,2018-11,2
BROOKLYN,11232,2019-03,4
BROOKLYN,11232,2019-05,2
BROOKLYN,11232,2019-06,2
BROOKLYN,11232,2019-07,2
BROOKLYN,11232,2019-08,1
BROOKLYN,11232,2019-09,1
BROOKLYN,11233,2017-01,40
BROOKLYN,11233,2017-02,29
BROOKLYN,11233,2017-03,34
BROOKLYN,11233,2017-04,25
BROOKLYN,11233,2017-05,33
BROOKLYN,11233,2017-06,31
BROOKLYN,11233,2017-07,26
BROOKLYN,11233,2017-08,25
BROOKLYN,11233,2017-09,35
BROOKLYN,11233,2017-10,39
BROOKLYN,11233,2017-11,34
BROOKLYN,11233,2017-12,17
BROOKLYN,11233,2018-01,52
BROOKLYN,11233,2018-02,28
BROOKLYN,11233,2018-03,25
BROOKLYN,11233,2018-04,36
BROOKLYN,11233,2018-05,32
BROOKLYN,11233,2018-06,32
BROOKLYN,11233,2018-07,29
BROOKLYN,11233,2018-08,24
BROOKLYN,11233,2018-09,22
BROOKLYN,11233,2018-10,47
BROOKLYN,11233,2018-11,25
BROOKLYN,11233,2018-12,17
BROOKLYN,11233,2019-01,37
BROOKLYN,11233,2019-02,31
BROOKLYN,11233,2019-03,40
BROOKLYN,11233,2019-04,28
BROOKLYN,11233,2019-05,28
BROOKLYN,11233,2019-06,23
BROOKLYN,11233,2019-07,29
BROOKLYN,11233,2019-08,19
BROOKLYN,11233,2019-09,27
BROOKLYN,11233,2019-10,30
BROOKLYN,11233,2019-11,20
BROOKLYN,11233,2019-12,26
BROOKLYN,11234,2017-01,14
BROOKLYN,11234,2017-02,8
BROOKLYN,11234,2017-03,14
BROOKLYN,11234,2017-04,11
BROOKLYN,11234,2017-05,13
BROOKLYN,11234,2017-06,16
BROOKLYN,11234,2017-07,7
BROOKLYN,11234,2017-08,7
BROOKLYN,11234,2017-09,13
BROOKLYN,11234,2017-10,19
BROOKLYN,11234,2017-11,10
BROOKLYN,11234,2017-12,8
BROOKLYN,11234,2018-01,13
BROOKLYN,11234,2018-02,16
BROOKLYN,11234,2018-03,11
BROOKLYN,11234,2018-04,13
BROOKLYN,11234,2018-05,9
BROOKLYN,11234,2018-06,11
BROOKLYN,11234,2018-07,11
BROOKLYN,11234,2018-08,14
BROOKLYN,11234,2018-09,23
BROOKLYN,11234,2018-10,12
BROOKLYN,11234,2018-11,8
BROOKLYN,11234,2018-12,8
BROOKLYN,11234,2019-01,11
BROOKLYN,11234,2019-02,8
BROOKLYN,11234,2019-03,4
BROOKLYN,11234,2019-04,10
BROOKLYN,11234,2019-05,10
BROOKLYN,11234,2019-06,7
BROOKLYN,11234,2019-07,13
BROOKLYN,11234,2019-08,8
BROOKLYN,11234,2019-09,8
BROOKLYN,11234,2019-10,15
BROOKLYN,11234,2019-11,8
BROOKLYN,11234,2019-12,9
BROOKLYN,11235,2017-01,17
BROOKLYN,11235,2017-02,12
BROOKLYN,11235,2017-03,15
BROOKLYN,11235,2017-04,11
BROOKLYN,11235,2017-05,11
BROOKLYN,11235,2017-06,9
BROOKLYN,11235,2017-07,6
BROOKLYN,11235,2017-08,10
BROOKLYN,11235,2017-09,14
BROOKLYN,11235,2017-10,15
BROOKLYN,11235,2017-11,6
BROOKLYN,11235,2017-12,6
BROOKLYN,11235,2018-01,16
BROOKLYN,11235,2018-02,8
BROOKLYN,11235,2018-03,18
BROOKLYN,11235,2018-04,13
BROOKLYN,11235,2018-05,15
BROOKLYN,11235,2018-06,19
BROOKLYN,11235,2018-07,19
BROOKLYN,11235,2018-08,12
BROOKLYN,11235,2018-09,12
BROOKLYN,11235,2018-10,8
BROOKLYN,11235,2018-11,10
BROOKLYN,11235,2018-12,12
BROOKLYN,11235,2019-01,15
BROOKLYN,11235,2019-02,8
BROOKLYN,11235,2019-03,15
BROOKLYN,11235,2019-04,12
BROOKLYN,11235,2019-05,7
BROOKLYN,11235,2019-06,18
BROOKLYN,11235,2019-07,12
BROOKLYN,11235,2019-08,17
BROOKLYN,11235,2019-09,8
BROOKLYN,11235,2019-10,7
BROOKLYN,11235,2019-11,10
BROOKLYN,11235,2019-12,5
BROOKLYN,11236,2017-01,21
BROOKLYN,11236,2017-02,23
BROOKLYN,11236,2017-03,33
BROOKLYN,11236,2017-04,33
BROOKLYN,11236,2017-05,17
BROOKLYN,11236,2017-06,15
BROOKLYN,11236,2017-07,20
BROOKLYN,11236,2017-08,16
BROOKLYN,11236,2017-09,12
BROOKLYN,11236,2017-10,22
BROOKLYN,11236,2017-11,17
BROOKLYN,11236,2017-12,22
BROOKLYN,11236,2018-01,26
BROOKLYN,11236,2018-02,29
BROOKLYN,11236,2018-03,26
BROOKLYN,11236,2018-04,17
BROOKLYN,11236,2018-05,35
BROOKLYN,11236,2018-06,27
BROOKLYN,11236,2018-07,20
BROOKLYN,11236,2018-08,35
BROOKLYN,11236,2018-09,18
BROOKLYN,11236,2018-10,23
BROOKLYN,11236,2018-11,12
BROOKLYN,11236,2018-12,10
BROOKLYN,11236,2019-01,22
BROOKLYN,11236,2019-02,22
BROOKLYN,11236,2019-03,19
BROOKLYN,11236,2019-04,22
BROOKLYN,11236,2019-05,24
BROOKLYN,11236,2019-06,23
BROOKLYN,11236,2019-07,18
BROOKLYN,11236,2019-08,15
BROOKLYN,11236,2019-09,17
BROOKLYN,11236,2019-10,31
BROOKLYN,11236,2019-11,16
BROOKLYN,11236,2019-12,16
BROOKLYN,11237,2017-01,8
BROOKLYN,11237,2017-02,10
BROOKLYN,11237,2017-03,4
BROOKLYN,11237,2017-04,7
BROOKLYN,11237,2017-05,5
BROOKLYN,11237,2017-06,1
BROOKLYN,11237,2017-07,8
BROOKLYN,11237,2017-08,10
BROOKLYN,11237,2017-09,6
BROOKLYN,11237,2017-10,8
BROOKLYN,11237,2017-11,6
BROOKLYN,11237,2017-12,4
BROOKLYN,11237,2018-01,7
BROOKLYN,11237,2018-02,5
BROOKLYN,11237,2018-03,6
BROOKLYN,11237,2018-04,8
BROOKLYN,11237,2018-05,6
BROOKLYN,11237,2018-06,9
BROOKLYN,11237,2018-07,4
BROOKLYN,11237,2018-08,8
BROOKLYN,11237,2018-09,4
BROOKLYN,11237,2018-10,6
BROOKLYN,11237,2018-11,8
BROOKLYN,11237,2018-12,2
BROOKLYN,11237,2019-01,11
BROOKLYN,11237,2019-02,8
BROOKLYN,11237,2019-03,2
BROOKLYN,11237,2019-04,4
BROOKLYN,11237,2019-05,10
BROOKLYN,11237,2019-06,3
BROOKLYN,11237,2019-07,4
BROOKLYN,11237,2019-08,2
BROOKLYN,11237,2019-09,1
BROOKLYN,11237,2019-10,5
BROOKLYN,11237,2019-11,5
BROOKLYN,11237,2019-12,3
BROOKLYN,11238,2017-01,12
BROOKLYN,11238,2017-02,12
BROOKLYN,11238,2017-03,5
BROOKLYN,11238,2017-04,11
BROOKLYN,11238,2017-05,11
BROOKLYN,11238,2017-06,9
BROOKLYN,11238,2017-07,8
BROOKLYN,11238,2017-08,11
BROOKLYN,11238,2017-09,7
BROOKLYN,11238,2017-10,12
BROOKLYN,11238,2017-11,2
BROOKLYN,11238,2017-12,3
BROOKLYN,11238,2018-01,10
BROOKLYN,11238,2018-02,7
BROOKLYN,11238,2018-03,6
BROOKLYN,11238,2018-04,5
BROOKLYN,11238,2018-05,11
BROOKLYN,11238,2018-06,5
BROOKLYN,11238,2018-07,4
BROOKLYN,11238,2018-08,6
BROOKLYN,11238,2018-09,4
BROOKLYN,11238,2018-10,11
BROOKLYN,11238,2018-11,6
BROOKLYN,11238,2018-12,4
BROOKLYN,11238,2019-01,9
BROOKLYN,11238,2019-02,13
BROOKLYN,11238,2019-03,9
BROOKLYN,11238,2019-04,2
BROOKLYN,11238,2019-05,9
BROOKLYN,11238,2019-06,3
BROOKLYN,11238,2019-07,8
BROOKLYN,11238,2019-08,3
BROOKLYN,11238,2019-09,5
BROOKLYN,11238,2019-10,7
BROOKLYN,11238,2019-11,4
BROOKLYN,11238,2019-12,4
BROOKLYN,11239,2017-01,8
BROOKLYN,11239,2017-02,6
BROOKLYN,11239,2017-03,7
BROOKLYN,11239,2017-04,6
BROOKLYN,11239,2017-05,4
BROOKLYN,11239,2017-06,12
BROOKLYN,11239,2017-07,5
BROOKLYN,11239,2017-08,9
BROOKLYN,11239,2017-09,12
BROOKLYN,11239,2017-10,11
BROOKLYN,11239,2017-11,6
BROOKLYN,11239,2017-12,3
BROOKLYN,11239,2018-01,4
BROOKLYN,11239,2018-02,9
BROOKLYN,11239,2018-03,6
BROOKLYN,11239,2018-04,3
BROOKLYN,11239,2018-05,2
BROOKLYN,11239,2018-09,1
BROOKLYN,11239,2018-10,10
BROOKLYN,11239,2018-11,4
BROOKLYN,11239,2018-12,4
BROOKLYN,11239,2019-01,6
BROOKLYN,11239,2019-02,9
BROOKLYN,11239,2019-03,9
BROOKLYN,11239,2019-04,5
BROOKLYN,11239,2019-05,5
BROOKLYN,11239,2019-06,2
BROOKLYN,11239,2019-07,8
BROOKLYN,11239,2019-08,4
BROOKLYN,11239,2019-09,4
BROOKLYN,11239,2019-10,2
BROOKLYN,11239,2019-11,2
BROOKLYN,11239,2019-12,2
BROOKLYN,11242,2017-12,1
BROOKLYN,11249,2017-02,1
BROOKLYN,11249,2017-03,2
BROOKLYN,11249,2017-04,4
BROOKLYN,11249,2017-05,2
BROOKLYN,11249,2017-06,2
BROOKLYN,11249,2017-07,4
BROOKLYN,11249,2017-08,2
BROOKLYN,11249,2017-09,1
BROOKLYN,11249,2017-10,2
BROOKLYN,11249,2017-11,8
BROOKLYN,11249,2018-01,2
BROOKLYN,11249,2018-02,1
BROOKLYN,11249,2018-03,2
BROOKLYN,11249,2018-05,4
BROOKLYN,11249,2018-06,2
BROOKLYN,11249,2018-07,4
BROOKLYN,11249,2018-08,4
BROOKLYN,11249,2018-11,4
BROOKLYN,11249,2018-12,2
BROOKLYN,11249,2019-01,2
BROOKLYN,11249,2019-02,4
BROOKLYN,11249,2019-03,1
BROOKLYN,11249,2019-04,9
BROOKLYN,11249,2019-05,2
BROOKLYN,11249,2019-06,1
BROOKLYN,11249,2019-07,4
BROOKLYN,11249,2019-08,2
BROOKLYN,11249,2019-09,4
BROOKLYN,11249,2019-10,5
MANHATTAN,10001,2017-01,7
MANHATTAN,10001,2017-02,6
MANHATTAN,10001,2017-03,2
MANHATTAN,10001,2017-04,5
MANHATTAN,10001,2017-05,6
MANHATTAN,10001,2017-06,1
MANHATTAN,10001,2017-07,1
MANHATTAN,10001,2017-08,7
MANHATTAN,10001,2017-09,2
MANHATTAN,10001,2017-10,5
MANHATTAN,10001,2017-11,4
MANHATTAN,10001,2018-02,5
MANHATTAN,10001,2018-03,5
MANHATTAN,10001,2018-04,6
MANHATTAN,10001,2018-05,4
MANHATTAN,10001,2018-06,4
MANHATTAN,10001,2018-07,6
MANHATTAN,10001,2018-08,11
MANHATTAN,10001,2018-09,2
MANHATTAN,10001,2018-10,5
MANHATTAN,10001,2018-11,4
MANHATTAN,10001,2018-12,6
MANHATTAN,10001,2019-01,5
MANHATTAN,10001,2019-02,4
MANHATTAN,10001,2019-03,6
MANHATTAN,10001,2019-04,4
MANHATTAN,10001,2019-05,6
MANHATTAN,10001,2019-06,4
MANHATTAN,10001,2019-07,2
MANHATTAN,10001,2019-08,2
MANHATTAN,10001,2019-09,5
MANHATTAN,10001,2019-10,1
MANHATTAN,10001,2019-11,2
MANHATTAN,10001,2019-12,2
MANHATTAN,10002,2017-01,13
MANHATTAN,10002,2017-02,9
MANHATTAN,10002,2017-03,4
MANHATTAN,10002,2017-04,3
MANHATTAN,10002,2017-05,8
MANHATTAN,10002,2017-06,7
MANHATTAN,10002,2017-07,7
MANHATTAN,10002,2017-08,5
MANHATTAN,10002,2017-09,4
MANHATTAN,10002,2017-10,9
MANHATTAN,10002,2017-11,4
MANHATTAN,10002,2017-12,4
MANHATTAN,10002,2018-01,6
MANHATTAN,10002,2018-02,7
MANHATTAN,10002,2018-03,6
MANHATTAN,10002,2018-04,9
MANHATTAN,10002,2018-05,12
MANHATTAN,10002,2018-06,9
MANHATTAN,10002,2018-07,13
MANHATTAN,10002,2018-08,9
MANHATTAN,10002,2018-09,6
MANHATTAN,10002,2018-10,3
MANHATTAN,10002,2018-11,6
MANHATTAN,10002,2018-12,4
MANHATTAN,10002,2019-01,3
MANHATTAN,10002,2019-02,6
MANHATTAN,10002,2019-03,6
MANHATTAN,10002,2019-04,5
MANHATTAN,10002,2019-05,8
MANHATTAN,10002,2019-06,9
MANHATTAN,10002,2019-07,7
MANHATTAN,10002,2019-08,5
MANHATTAN,10002,2019-09,5
MANHATTAN,10002,2019-10,4
MANHATTAN,10002,2019-11,3
MANHATTAN,10002,2019-12,2
MANHATTAN,10003,2017-01,8
MANHATTAN,10003,2017-02,4
MANHATTAN,10003,2017-03,5
MANHATTAN,10003,2017-04,3
MANHATTAN,10003,2017-05,1
MANHATTAN,10003,2017-06,4
MANHATTAN,10003,2017-07,4
MANHATTAN,10003,2017-08,3
MANHATTAN,10003,2017-09,3
MANHATTAN,10003,2017-10,3
MANHATTAN,10003,2017-11,2
MANHATTAN,10003,2017-12,2
MANHATTAN,10003,2018-01,4
MANHATTAN,10003,2018-02,3
MANHATTAN,10003,2018-03,6
MANHATTAN,10003,2018-04,1
MANHATTAN,10003,2018-05,1
MANHATTAN,10003,2018-06,2
MANHATTAN,10003,2018-07,1
MANHATTAN,10003,2018-08,2
MANHATTAN,10003,2018-09,2
MANHATTAN,10003,2018-10,2
MANHATTAN,10003,2018-11,3
MANHATTAN,10003,2018-12,1
MANHATTAN,10003,2019-01,3
MANHATTAN,10003,2019-02,3
MANHATTAN,10003,2019-03,2
MANHATTAN,10003,2019-04,3
MANHATTAN,10003,2019-05,2
MANHATTAN,10003,2019-06,1
MANHATTAN,10003,2019-07,3
MANHATTAN,10003,2019-08,3
MANHATTAN,10003,2019-09,2
MANHATTAN,10003,2019-10,2
MANHATTAN,10003,2019-12,6
MANHATTAN,10004,2017-06,1
MANHATTAN,10004,2017-07,1
MANHATTAN,10004,2017-08,1
MANHATTAN,10004,2018-02,1
MANHATTAN,10004,2018-04,1
MANHATTAN,10004,2018-05,1
MANHATTAN,10004,2018-12,1
MANHATTAN,10004,2019-05,2
MANHATTAN,10004,2019-06,3
MANHATTAN,10004,2019-07,1
MANHATTAN,10005,2017-01,3
MANHATTAN,10005,2017-02,1
MANHATTAN,10005,2017-03,1
MANHATTAN,10005,2017-04,1
MANHATTAN,10005,2017-06,2
MANHATTAN,10005,2017-07,2
MANHATTAN,10005,2017-09,1
MANHATTAN,10005,2017-10,2
MANHATTAN,10005,2017-11,1
MANHATTAN,10005,2018-03,2
MANHATTAN,10005,2018-04,3
MANHATTAN,10005,2018-05,1
MANHATTAN,10005,2018-07,2
MANHATTAN,10005,2018-10,2
MANHATTAN,10005,2018-11,2
MANHATTAN,10005,2018-12,1
MANHATTAN,10005,2019-01,2
MANHATTAN,10005,2019-02,5
MANHATTAN,10005,2019-04,1
MANHATTAN,10005,2019-05,1
MANHATTAN,10005,2019-06,2
MANHATTAN,10005,2019-09,1
MANHATTAN,10005,2019-10,1
MANHATTAN,10005,2019-11,4
MANHATTAN,10006,2017-03,1
MANHATTAN,10006,2017-05,1
MANHATTAN,10006,2017-08,1
MANHATTAN,10006,2017-09,1
MANHATTAN,10006,2017-10,2
MANHATTAN,10006,2017-11,1
MANHATTAN,10006,2018-02,1
MANHATTAN,10006,2018-09,1
MANHATTAN,10006,2018-10,2
MANHATTAN,10006,2019-01,1
MANHATTAN,10006,2019-03,1
MANHATTAN,10006,2019-04,3
MANHATTAN,10006,2019-10,1
MANHATTAN,10007,2017-01,2
MANHATTAN,10007,2017-05,1
MANHATTAN,10007,2017-11,1
MANHATTAN,10007,2017-12,1
MANHATTAN,10007,2018-05,1
MANHATTAN,10007,2018-06,1
MANHATTAN,10007,2018-12,1
MANHATTAN,10009,2017-01,7
MANHATTAN,10009,2017-02,8
MANHATTAN,10009,2017-03,7
MANHATTAN,10009,2017-04,14
MANHATTAN,10009,2017-05,11
MANHATTAN,10009,2017-06,7
MANHATTAN,10009,2017-07,9
MANHATTAN,10009,2017-08,8
MANHATTAN,10009,2017-09,10
MANHATTAN,10009,2017-10,15
MANHATTAN,10009,2017-11,3
MANHATTAN,10009,2017-12,3
MANHATTAN,10009,2018-01,10
MANHATTAN,10009,2018-02,8
MANHATTAN,10009,2018-03,7
MANHATTAN,10009,2018-04,5
MANHATTAN,10009,2018-05,8
MANHATTAN,10009,2018-06,9
MANHATTAN,10009,2018-07,7
MANHATTAN,10009,2018-08,7
MANHATTAN,10009,2018-09,6
MANHATTAN,10009,2018-10,9
MANHATTAN,10009,2018-11,7
MANHATTAN,10009,2018-12,6
MANHATTAN,10009,2019-01,8
MANHATTAN,10009,2019-02,7
MANHATTAN,10009,2019-03,5
MANHATTAN,10009,2019-04,6
MANHATTAN,10009,2019-05,5
MANHATTAN,10009,2019-06,2
MANHATTAN,10009,2019-07,9
MANHATTAN,10009,2019-08,5
MANHATTAN,10009,2019-09,6
MANHATTAN,10009,2019-10,7
MANHATTAN,10009,2019-11,2
MANHATTAN,10009,2019-12,3
MANHATTAN,10010,2017-01,2
MANHATTAN,10010,2017-02,4
MANHATTAN,10010,2017-03,1
MANHATTAN,10010,2017-05,1
MANHATTAN,10010,2017-07,2
MANHATTAN,10010,2017-08,4
MANHATTAN,10010,2017-09,3
MANHATTAN,10010,2017-10,1
MANHATTAN,10010,2017-11,5
MANHATTAN,10010,2017-12,1
MANHATTAN,10010,2018-01,1
MANHATTAN,10010,2018-02,2
MANHATTAN,10010,2018-04,2
MANHATTAN,10010,2018-05,3
MANHATTAN,10010,2018-06,3
MANHATTAN,10010,2018-07,2
MANHATTAN,10010,2018-08,1
MANHATTAN,10010,2018-09,3
MANHATTAN,10010,2018-10,1
MANHATTAN,10010,2018-12,2
MANHATTAN,10010,2019-01,1
MANHATTAN,10010,2019-02,2
MANHATTAN,10010,2019-03,3
MANHATTAN,10010,2019-04,2
MANHATTAN,10010,2019-05,3
MANHATTAN,10010,2019-07,3
MANHATTAN,10010,2019-08,3
MANHATTAN,10010,2019-09,1
MANHATTAN,10010,2019-10,3
MANHATTAN,10010,2019-12,1
MANHATTAN,10011,2017-01,4
MANHATTAN,10011,2017-02,5
MANHATTAN,10011,2017-03,7
MANHATTAN,10011,2017-04,5
MANHATTAN,10011,2017-05,4
MANHATTAN,10011,2017-06,2
MANHATTAN,10011,2017-07,7
MANHATTAN,10011,2017-08,1
MANHATTAN,10011,2017-09,3
MANHATTAN,10011,2017-10,2
MANHATTAN,10011,2017-11,1
MANHATTAN,10011,2017-12,2
MANHATTAN,10011,2018-01,4
MANHATTAN,10011,2018-02,2
MANHATTAN,10011,2018-03,4
MANHATTAN,10011,2018-04,2
MANHATTAN,10011,2018-05,5
MANHATTAN,10011,2018-06,2
MANHATTAN,10011,2018-07,3
MANHATTAN,10011,2018-08,4
MANHATTAN,10011,2018-09,2
MANHATTAN,10011,2018-10,1
MANHATTAN,10011,2018-11,4
MANHATTAN,10011,2018-12,1
MANHATTAN,10011,2019-01,7
MANHATTAN,10011,2019-02,4
MANHATTAN,10011,2019-03,4
MANHATTAN,10011,2019-04,5
MANHATTAN,10011,2019-05,3
MANHATTAN,10011,2019-06,4
MANHATTAN,10011,2019-07,2
MANHATTAN,10011,2019-08,1
MANHATTAN,10011,2019-09,2
MANHATTAN,10011,2019-12,4
MANHATTAN,10012,2017-01,4
MANHATTAN,10012,2017-02,2
MANHATTAN,10012,2017-03,3
MANHATTAN,10012,2017-04,3
MANHATTAN,10012,2017-05,2
